difficulty,gradeIndex,route_id,cragSlug,cragName,sector_id,athletic,endurance,crimpy,cruxy,sloper,technical,vertical,slab,overhang,roof,sectorSlug,zlaggableSlug,max_style,style,max_steepness,steepness
6c,21,20815,la-gola,La Gola,20741,1,1,0,1,0,0,1,0,0,0,guard-rail,entropia,0.3333333333333333,"athletic, endurance, cruxy",0.75,vertical
6a,16,20816,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,globus-mundi,0.3123123123123123,cruxy,0.43343343343343343,vertical
7c,27,20817,la-gola,La Gola,20739,0,0,0,0,1,0,0,0,1,1,la-casa-del-piacere,neurotica,1.0,sloper,0.5,"overhang, roof"
5c,14,20818,la-gola,La Gola,20732,1,0,0,0,0,1,1,0,0,0,il-giardino,pedro-assente,0.5,"athletic, technical",1.0,vertical
5c,14,20819,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,micla,1.0,technical,1.0,slab
6a+,17,20820,la-gola,La Gola,20712,0,0,0,1,0,0,0,1,0,0,unknown-sector-01e2d,lavastoviglia,0.667,cruxy,1.0,slab
6a,16,20821,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,diedro-armani,0.3123123123123123,cruxy,0.43343343343343343,vertical
6b,18,20822,la-gola,La Gola,20712,1,0,0,1,0,1,0,1,0,0,unknown-sector-01e2d,brunello-marino,0.3333333333333333,"athletic, cruxy, technical",1.0,slab
6a,16,20823,la-gola,La Gola,20719,0,0,0,0,0,1,0,1,0,0,il-castello,rapsody-in-blue,0.667,technical,0.667,slab
7b,25,20824,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,menefotto,0.3123123123123123,cruxy,0.43343343343343343,vertical
7b+,26,20825,la-gola,La Gola,20712,1,0,0,0,0,0,0,1,0,0,unknown-sector-01e2d,nite-club,1.0,athletic,0.5,slab
6a,16,20826,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,red-hands,0.387,technical,0.5,slab
7a,23,20827,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,roulette-russa,0.28600000000000003,technical,0.8128128128128128,vertical
6b,18,20828,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,prajnaparamita,1.0,cruxy,1.0,vertical
6b,18,20829,la-gola,La Gola,20741,1,0,0,0,0,0,1,0,0,0,guard-rail,tintarella-di-luna,1.0,athletic,1.0,vertical
6a,16,20830,la-gola,La Gola,20712,0,0,0,0,0,1,1,0,0,0,unknown-sector-01e2d,lupperman,1.0,technical,1.0,vertical
7b,25,20831,la-gola,La Gola,20736,0,0,1,1,0,0,1,0,0,0,il-tornante,india-plus,0.5,"crimpy, cruxy",1.0,vertical
7a+,24,20832,la-gola,La Gola,20732,0,1,0,0,0,0,1,0,0,0,il-giardino,hinghway-to-hell,1.0,endurance,1.0,vertical
7a+,24,20833,la-gola,La Gola,20739,0,1,0,0,0,0,0,0,1,0,la-casa-del-piacere,danza-macabra,0.6000000000000001,endurance,1.0,overhang
7a,23,20834,la-gola,La Gola,20741,0,0,1,0,0,0,1,0,0,0,guard-rail,hollenganda,0.667,crimpy,0.75,vertical
7a+,24,20835,la-gola,La Gola,20739,1,1,0,0,0,0,0,0,1,0,la-casa-del-piacere,hey-joe,0.5,"athletic, endurance",1.0,overhang
6a,16,20836,la-gola,La Gola,20736,0,0,0,1,0,0,0,0,1,0,il-tornante,gianni-e-pinoli,0.3123123123123123,cruxy,0.667,overhang
6b,18,20837,la-gola,La Gola,20736,0,1,0,0,0,0,0,0,1,0,il-tornante,please,0.667,endurance,1.0,overhang
6a,16,20838,la-gola,La Gola,20736,1,0,0,0,0,0,1,0,0,0,il-tornante,paccoman,1.0,athletic,0.667,vertical
6b+,19,20839,la-gola,La Gola,20736,0,1,0,0,0,0,0,0,1,0,il-tornante,dott-livore,0.4285714285714286,endurance,0.5710000000000001,overhang
6c,21,20840,la-gola,La Gola,20736,0,0,0,1,0,0,0,1,0,0,il-tornante,zio-tibia,0.7140000000000001,cruxy,0.667,slab
7a,23,20841,la-gola,La Gola,20739,1,0,0,0,0,0,0,0,1,0,la-casa-del-piacere,mister-monkey,0.6,athletic,0.7140000000000001,overhang
6a,16,20842,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,gamba-di-legno,0.3123123123123123,cruxy,1.0,vertical
7a,23,20843,la-gola,La Gola,20736,0,0,1,1,0,0,0,1,0,0,il-tornante,india,0.4,"crimpy, cruxy",0.667,slab
6a+,17,20844,la-gola,La Gola,20741,1,0,0,0,0,0,1,0,0,0,guard-rail,calipso,1.0,athletic,0.8128128128128128,vertical
6c+,22,20845,la-gola,La Gola,20741,0,1,0,0,0,1,1,0,0,0,guard-rail,zappata,0.5,"endurance, technical",0.8128128128128128,vertical
7a,23,20846,la-gola,La Gola,20732,0,0,0,1,0,0,1,0,0,0,il-giardino,il-panzone,1.0,cruxy,1.0,vertical
6c,21,20847,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,passeggiata-nel-giardino-di-rosa,1.0,technical,1.0,vertical
7a,23,20848,la-gola,La Gola,20741,0,0,0,1,0,0,1,0,0,0,guard-rail,hello-debby,0.4,cruxy,1.0,vertical
6c+,22,20849,la-gola,La Gola,20732,0,1,0,0,0,0,0,0,1,0,il-giardino,la-vendetta-di-robinson,0.333,endurance,0.6,overhang
6b,18,20850,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,il-nonno-ciclista,0.667,technical,1.0,vertical
7a+,24,20851,la-gola,La Gola,20741,0,0,0,1,0,0,1,0,0,0,guard-rail,lische-di-banana,1.0,cruxy,0.8128128128128128,vertical
6b+,19,20852,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,diedro-senza-nome,0.387,technical,0.5,slab
6a,16,20853,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,nova-da-zecca,0.387,technical,0.5,slab
7a,23,20854,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,gin-club,0.387,technical,0.5,slab
7a,23,20855,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,n-n-kz8k5,0.28600000000000003,technical,0.8128128128128128,vertical
6b+,19,20856,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,forestclub,0.387,technical,0.5,slab
7b,25,20857,la-gola,La Gola,20739,0,1,0,0,0,0,0,0,1,0,la-casa-del-piacere,night-club,0.3823823823823824,endurance,0.767,overhang
7a,23,20858,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,26-n-n,0.28600000000000003,technical,0.8128128128128128,vertical
7b+,26,20859,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,marmellata-di-perle,0.28600000000000003,technical,0.8128128128128128,vertical
7a,23,20860,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,n-n,0.28600000000000003,technical,0.8128128128128128,vertical
5b,12,20861,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,viola,0.333,technical,0.722,vertical
7a,23,20862,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,without-name,0.28600000000000003,technical,0.8128128128128128,vertical
6a+,17,20863,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,ciufetto-magico-with-crack,0.333,technical,0.722,vertical
6a,16,20864,la-gola,La Gola,20864,0,0,0,0,0,1,1,0,0,0,a,left-to-shira,0.305,technical,0.4184184184184184,vertical
5c,14,20865,la-gola,La Gola,20742,0,0,0,0,0,1,1,0,0,0,sector-f-il-giardino-destra,la-spaccata,1.0,technical,0.667,vertical
6c,21,20876,la-gola,La Gola,20719,0,0,0,0,0,1,0,1,0,0,il-castello,che-pepperino,0.667,technical,0.625,slab
6b+,19,20877,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,arcadioland-senza-nome,0.387,technical,0.5,slab
6b,18,20878,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,il-monociclista,0.387,technical,0.5,slab
7a,23,20879,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,senza-nome,0.387,technical,0.5,slab
6b,18,20880,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,olmo,0.387,technical,0.5,slab
6b,18,20881,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,needless-and-pins,0.333,technical,0.722,vertical
6b,18,20882,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,dottor-imbruglia,0.387,technical,0.5,slab
7b+,26,20883,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,ripsody-in-blu-l2,0.387,technical,0.5,slab
6c,21,20884,la-gola,La Gola,20884,0,0,0,0,0,1,1,0,0,0,pezzent-arena,lolita,0.305,technical,0.4184184184184184,vertical
6b,18,20885,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,pins-and-needles,0.387,technical,0.5,slab
6c+,22,20886,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,coltello-selvaggio,0.28600000000000003,technical,0.8128128128128128,vertical
7b+,26,20887,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,marmellata-di-pere,0.28600000000000003,technical,0.8128128128128128,vertical
7a+,24,20888,la-gola,La Gola,20732,0,1,0,0,0,0,1,0,0,0,il-giardino,high-way-to-hell,1.0,endurance,0.722,vertical
5c,14,20889,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,sand-crek,0.387,technical,0.5,slab
7b,25,20890,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,gola-profonda,0.387,technical,0.5,slab
6c,21,20891,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,passegiata,0.387,technical,0.5,slab
7a,23,20892,la-gola,La Gola,20739,0,1,0,0,0,0,0,0,1,1,la-casa-del-piacere,relax-p1,0.667,endurance,0.5,"overhang, roof"
5b,12,20893,la-gola,La Gola,20751,0,0,0,0,0,1,1,0,0,0,sector-d-il-giardino-sinistra,la-collaboratrice,0.305,technical,0.4184184184184184,vertical
5c,14,20894,la-gola,La Gola,20751,0,0,0,0,0,1,1,0,0,0,sector-d-il-giardino-sinistra,matteo,0.305,technical,0.4184184184184184,vertical
5b,12,20896,la-gola,La Gola,20751,0,0,0,0,0,1,1,0,0,0,sector-d-il-giardino-sinistra,celeste,0.305,technical,0.4184184184184184,vertical
5c,14,20897,la-gola,La Gola,20751,0,0,0,0,0,1,1,0,0,0,sector-d-il-giardino-sinistra,peter-junior,0.305,technical,0.4184184184184184,vertical
5b,12,20898,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,simone,0.387,technical,0.5,slab
7b+,26,20899,la-gola,La Gola,20739,0,1,0,0,0,0,1,0,0,0,la-casa-del-piacere,leoni-p-edge,0.3823823823823824,endurance,1.0,vertical
7b+,26,20900,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,spigolo-pendente,0.333,technical,0.722,vertical
7a+,24,20901,la-gola,La Gola,20719,0,0,0,0,0,1,0,1,0,0,il-castello,african-reggae-1-sl,0.667,technical,0.625,slab
6b+,19,20902,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,babolin,0.387,technical,0.5,slab
7c,27,20903,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,tursen,0.28600000000000003,technical,0.8128128128128128,vertical
7a+,24,20904,la-gola,La Gola,20712,0,0,0,0,0,1,1,1,0,0,unknown-sector-01e2d,discopettomane,1.0,technical,0.5,"slab, vertical"
7b,25,20905,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,w-messico,0.387,technical,0.5,slab
7c,27,20906,la-gola,La Gola,20736,0,0,0,1,0,0,1,0,0,0,il-tornante,shira,0.3123123123123123,cruxy,0.43343343343343343,vertical
6c+,22,20907,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,miniminoprio,0.387,technical,0.5,slab
6c,21,20908,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,madame-da-ment,0.387,technical,0.5,slab
7b,25,20909,la-gola,La Gola,20712,0,0,1,1,0,0,0,0,1,0,unknown-sector-01e2d,ohne-name,0.5,"crimpy, cruxy",1.0,overhang
6a+,17,20910,la-gola,La Gola,20732,0,0,0,0,0,1,1,0,0,0,il-giardino,n-n,0.333,technical,0.722,vertical
5b,12,20911,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,thomas,0.387,technical,0.5,slab
6b+,19,20912,la-gola,La Gola,20712,1,0,0,0,0,0,0,0,1,0,unknown-sector-01e2d,dottor-livore,1.0,athletic,1.0,overhang
7a,23,20913,la-gola,La Gola,20719,0,0,0,1,0,1,1,0,0,0,il-castello,sex-climber,0.5,"cruxy, technical",1.0,vertical
7b+,26,20914,la-gola,La Gola,20741,0,0,0,0,0,1,1,0,0,0,guard-rail,engram,0.28600000000000003,technical,0.8128128128128128,vertical
6c,21,20915,la-gola,La Gola,20712,0,0,0,0,0,1,0,1,0,0,unknown-sector-01e2d,madame-da,0.387,technical,0.5,slab
8b,31,20916,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,strudel-boy,0.3643643643643644,endurance,0.552,overhang
7a+,24,20917,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,sehyela,0.3643643643643644,endurance,0.552,overhang
8b,31,20918,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,soul-man,0.3643643643643644,endurance,0.552,overhang
6c,21,20919,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,echeoes,0.3643643643643644,endurance,0.552,overhang
7b+,26,20920,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,interceptor,0.3643643643643644,endurance,0.552,overhang
7a+,24,20921,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,dont-know-name,0.3643643643643644,endurance,1.0,vertical
6b,18,20922,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,quello-che-non,0.3643643643643644,endurance,1.0,vertical
7c+,28,20923,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,delusione,0.3643643643643644,endurance,1.0,vertical
7b,25,20924,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,just-married,0.3643643643643644,endurance,0.552,overhang
8a,29,20925,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,ex-espress,0.3643643643643644,endurance,1.0,vertical
6b+,19,20926,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,unknown-route,0.3643643643643644,endurance,1.0,vertical
7a+,24,20927,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,seyhela,0.3643643643643644,endurance,1.0,vertical
7b+,26,20928,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,alexander-scherl,0.3643643643643644,endurance,1.0,vertical
8b,31,20929,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,energia-mc2,0.3643643643643644,endurance,0.552,overhang
7b,25,20930,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,placca-flex,0.3643643643643644,endurance,0.552,overhang
8a+,30,20931,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,xanatu,0.3643643643643644,endurance,1.0,vertical
6c,21,20932,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,echeoes,0.3643643643643644,endurance,1.0,vertical
7a,23,20933,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,bucomagia,0.7140000000000001,endurance,0.6,overhang
7a+,24,20934,nomesino,Nomesino,20916,1,1,0,0,1,0,0,0,1,0,nomesino,sancio-panza,0.3333333333333333,"athletic, endurance, sloper",1.0,overhang
7b+,26,20935,nomesino,Nomesino,20916,0,1,0,0,0,0,1,0,1,0,nomesino,les-prestige,0.3326673326673327,endurance,0.5,"overhang, vertical"
6b,18,20936,nomesino,Nomesino,20916,0,1,0,0,0,0,1,0,0,0,nomesino,speriamo-che,0.3643643643643644,endurance,1.0,vertical
7a+,24,20937,nomesino,Nomesino,20916,0,0,0,1,0,0,0,0,1,0,nomesino,il-ballo-del-mattone,1.0,cruxy,1.0,overhang
7b,25,20938,nomesino,Nomesino,20916,1,0,0,1,1,0,0,0,1,0,nomesino,popeye,0.3333333333333333,"athletic, cruxy, sloper",1.0,overhang
8b,31,20939,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,energiamc2,0.3643643643643644,endurance,1.0,vertical
8a,29,20940,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,ex-express,0.3643643643643644,endurance,0.552,overhang
6a+,17,20941,nomesino,Nomesino,20916,0,1,0,0,0,0,1,1,0,0,nomesino,auschwitz,0.3643643643643644,endurance,0.5,"slab, vertical"
6a,16,20942,nomesino,Nomesino,20916,0,1,0,0,0,0,1,1,1,0,nomesino,out,0.3643643643643644,endurance,0.3333333333333333,"overhang, slab, vertical"
7a,23,20943,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,don-chisciotte,0.3643643643643644,endurance,0.552,overhang
8a,29,20944,nomesino,Nomesino,20916,0,1,0,0,0,0,1,0,0,0,nomesino,32-metri-di-delusione,0.667,endurance,1.0,vertical
8a+,30,20945,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,zenith,0.3643643643643644,endurance,0.552,overhang
7c+,28,20946,nomesino,Nomesino,20916,1,1,1,1,0,1,0,0,1,0,nomesino,come-sei-cambiata-ugo,0.2,"athletic, endurance, crimpy, cruxy, technical",1.0,overhang
8a+,30,20947,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,il-volto-e-lanima,0.3643643643643644,endurance,0.552,overhang
6a+,17,20948,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,fino-alla-notte,0.3643643643643644,endurance,0.552,overhang
7b+,26,20949,nomesino,Nomesino,20916,1,0,0,1,0,0,0,0,1,0,nomesino,bekerovka,0.5,"athletic, cruxy",1.0,overhang
6c,21,20950,nomesino,Nomesino,20921,0,1,0,0,0,0,1,0,0,0,unknown-sector-7358c,ex-regno-di-ghirolandia,0.3643643643643644,endurance,1.0,vertical
7c,27,20951,nomesino,Nomesino,20916,0,1,0,0,0,0,0,0,1,0,nomesino,knock-out,0.3643643643643644,endurance,0.552,overhang
6c,21,20952,nomesino,Nomesino,20916,0,1,0,1,0,0,0,0,1,0,nomesino,ex-regno,0.5,"endurance, cruxy",0.667,overhang
6a+,17,20953,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,la-ragnatela,0.5,endurance,0.667,vertical
5c,14,20954,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,cerro-pipel,0.5,endurance,0.667,vertical
7a+,24,20955,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,eroica-l1+l2,0.5,endurance,1.0,vertical
7b+,26,20956,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,trova-lintruso,0.5,endurance,0.667,vertical
6b+,19,20957,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,franscesca,0.5,endurance,1.0,vertical
6b,18,20958,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,francesca,1.0,endurance,1.0,vertical
7a+,24,20959,besagno,Besagno,20953,0,0,1,0,0,0,1,0,0,0,besagno,engi,1.0,crimpy,1.0,vertical
7a+,24,20960,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,ghost,0.5,endurance,0.667,vertical
6b+,19,20961,besagno,Besagno,20953,0,1,0,0,0,1,1,0,0,0,besagno,luigia,0.5,"endurance, technical",0.667,vertical
6a+,17,20962,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,i-frichettoni,0.5,endurance,0.667,vertical
6a,16,20963,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,i-paesani,0.5,endurance,0.667,vertical
6c,21,20964,besagno,Besagno,20953,0,1,0,0,0,0,0,0,1,0,besagno,eroica,0.5,endurance,1.0,overhang
6c,21,20965,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,urla-infinite,0.5,endurance,0.667,vertical
7b+,26,20966,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,philip-loris,0.5,endurance,0.667,vertical
7a+,24,20967,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,gabrys-caffe,0.5,endurance,0.667,vertical
6b+,19,20968,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,sara-quel-che,0.5,endurance,1.0,vertical
7a,23,20969,besagno,Besagno,20953,0,1,0,0,0,0,1,0,0,0,besagno,carlo-non-farlo,0.5,endurance,0.667,vertical
7a,23,20970,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,unknown-route,0.5,endurance,1.0,vertical
5c,14,20971,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,ocio-al-travers-vari,0.5,endurance,1.0,vertical
7b+,26,20974,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,philip-lorris,0.5,endurance,1.0,vertical
6c+,22,20975,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,ohne-namen,0.5,endurance,1.0,vertical
6b+,19,20976,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,carlo-non-farlo,0.5,endurance,1.0,vertical
6c+,22,20977,besagno,Besagno,20955,0,1,0,0,0,0,1,0,0,0,unknown-sector-f6bc7,tra-luigia-e-francesca,0.5,endurance,1.0,vertical
7a,23,21009,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,montagna,0.3,technical,0.75,vertical
7b+,26,21010,castel-madruzzo,Castel Madruzzo,21010,0,0,0,0,0,1,1,0,0,0,unknown-sector-c035f,sfiantin,0.3,technical,0.75,vertical
7b,25,21011,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,0,0,0,1,castel-madruzzo,unnamed-7b-far-left-blue-20-on-the-rock,0.3,technical,1.0,roof
7a,23,21012,castel-madruzzo,Castel Madruzzo,21009,0,1,1,1,1,1,1,0,0,0,castel-madruzzo,black-birding,0.2,"endurance, crimpy, cruxy, sloper, technical",1.0,vertical
6c,21,21013,castel-madruzzo,Castel Madruzzo,21010,0,0,0,0,0,1,1,0,0,0,unknown-sector-c035f,unknown-route,0.3,technical,0.75,vertical
7b,25,21014,castel-madruzzo,Castel Madruzzo,21009,0,0,1,0,0,0,1,0,0,0,castel-madruzzo,vocheso,0.381,crimpy,1.0,vertical
7a,23,21015,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,claudia,0.529,technical,0.933,vertical
6b,18,21016,castel-madruzzo,Castel Madruzzo,21009,0,0,0,1,0,0,1,0,0,0,castel-madruzzo,toto,0.5,cruxy,1.0,vertical
6c+,22,21017,castel-madruzzo,Castel Madruzzo,21009,0,0,0,1,0,0,1,0,0,0,castel-madruzzo,irma,0.6,cruxy,1.0,vertical
6a,16,21018,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,brandeburgo,0.8,technical,1.0,vertical
7a,23,21019,castel-madruzzo,Castel Madruzzo,21009,0,0,0,1,0,0,0,0,1,0,castel-madruzzo,for-e-chi,0.667,cruxy,0.417,overhang
6c,21,21020,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,felice-vogt,0.5,technical,0.8,vertical
6a+,17,21021,castel-madruzzo,Castel Madruzzo,21009,1,0,0,0,0,0,0,0,1,0,castel-madruzzo,su-per-li,0.667,athletic,0.5,overhang
6b,18,21022,castel-madruzzo,Castel Madruzzo,21009,0,0,1,0,0,0,1,0,0,0,castel-madruzzo,codice-brandis,0.4995004995004994,crimpy,1.0,vertical
6c+,22,21023,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,madruzzo,0.5,technical,1.0,vertical
6c,21,21024,castel-madruzzo,Castel Madruzzo,21009,1,0,0,0,0,0,0,0,1,0,castel-madruzzo,la-tonia,0.667,athletic,0.667,overhang
7a+,24,21025,castel-madruzzo,Castel Madruzzo,21009,0,1,0,0,0,0,1,0,0,0,castel-madruzzo,egel,0.5,endurance,1.0,vertical
7a+,24,21026,castel-madruzzo,Castel Madruzzo,21009,0,0,1,1,0,1,1,0,0,0,castel-madruzzo,gumpone,0.3333333333333333,"crimpy, cruxy, technical",1.0,vertical
6b,18,21027,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,1,0,0,0,castel-madruzzo,principe-cristoforo,1.0,technical,1.0,vertical
7a,23,21028,castel-madruzzo,Castel Madruzzo,21009,0,0,0,1,0,0,1,0,0,0,castel-madruzzo,sfiantin,1.0,cruxy,1.0,vertical
6b+,19,21029,castel-madruzzo,Castel Madruzzo,21009,0,0,1,0,0,1,1,0,0,0,castel-madruzzo,gaudenzio,0.5,"crimpy, technical",0.667,vertical
7a,23,21030,castel-madruzzo,Castel Madruzzo,21009,0,1,0,1,0,0,0,0,1,0,castel-madruzzo,eos,0.5,"endurance, cruxy",0.667,overhang
7a+,24,21031,castel-madruzzo,Castel Madruzzo,21009,0,0,0,0,0,1,0,0,0,1,castel-madruzzo,larcher,0.3,technical,1.0,roof
7c+,28,21032,castel-madruzzo,Castel Madruzzo,21009,0,1,0,0,0,0,1,0,0,0,castel-madruzzo,carlo-montagna,1.0,endurance,0.75,vertical
7c+,28,21033,castel-madruzzo,Castel Madruzzo,21009,1,0,1,1,0,0,1,0,1,0,castel-madruzzo,banaloti,0.3333333333333333,"athletic, crimpy, cruxy",0.5,"overhang, vertical"
8b,31,21384,eremo-di-san-paolo,Eremo di San Paolo,21384,0,0,0,1,0,0,0,0,1,0,eremo-di-san-paolo,betrayer,0.5,cruxy,0.5,overhang
8a,29,21385,eremo-di-san-paolo,Eremo di San Paolo,21384,0,1,0,1,0,0,0,0,1,0,eremo-di-san-paolo,caty-mini,0.33333333333333337,"endurance, cruxy",0.75,overhang
8c+,34,21386,eremo-di-san-paolo,Eremo di San Paolo,21384,0,1,0,1,0,0,0,0,1,0,eremo-di-san-paolo,zauberfee,0.33333333333333337,"endurance, cruxy",0.75,overhang
6b+,19,21387,eremo-di-san-paolo,Eremo di San Paolo,21387,0,1,0,1,0,0,0,0,1,0,unknown-sector,athene,0.33333333333333337,"endurance, cruxy",0.75,overhang
